Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
2.51E-04,2.39E-04,2.31E-04,-1.01E-03,-1.14E-03,-1.25E-03,resting,2,5,185.7
2.66E-04,2.67E-04,2.55E-04,-9.09E-04,-1.03E-03,-1.07E-03,resting,2,5,185.8
2.75E-04,2.91E-04,2.76E-04,-7.88E-04,-9.26E-04,-8.83E-04,resting,2,5,185.9
2.80E-04,3.05E-04,2.91E-04,-6.74E-04,-8.37E-04,-7.45E-04,resting,2,5,186
2.84E-04,3.10E-04,3.00E-04,-5.94E-04,-7.83E-04,-6.73E-04,resting,2,5,186.1
2.93E-04,3.08E-04,3.08E-04,-5.59E-04,-7.53E-04,-6.45E-04,resting,2,5,186.2
3.10E-04,3.10E-04,3.19E-04,-5.49E-04,-7.23E-04,-6.13E-04,resting,2,5,186.3
3.31E-04,3.18E-04,3.37E-04,-5.30E-04,-6.71E-04,-5.39E-04,resting,2,5,186.4
3.51E-04,3.35E-04,3.58E-04,-4.75E-04,-5.89E-04,-4.21E-04,resting,2,5,186.5
3.65E-04,3.54E-04,3.78E-04,-3.85E-04,-4.83E-04,-2.91E-04,resting,2,5,186.6
3.72E-04,3.69E-04,3.95E-04,-2.84E-04,-3.73E-04,-2.00E-04,resting,2,5,186.7
3.76E-04,3.77E-04,4.11E-04,-2.10E-04,-2.85E-04,-1.72E-04,resting,2,5,186.8
3.79E-04,3.79E-04,4.26E-04,-1.83E-04,-2.35E-04,-1.93E-04,resting,2,5,186.9
3.84E-04,3.82E-04,4.40E-04,-1.97E-04,-2.20E-04,-2.20E-04,resting,2,5,187
3.90E-04,3.89E-04,4.53E-04,-2.19E-04,-2.15E-04,-2.11E-04,resting,2,5,187.1
3.96E-04,4.00E-04,4.64E-04,-2.15E-04,-1.91E-04,-1.53E-04,resting,2,5,187.2
4.01E-04,4.12E-04,4.76E-04,-1.66E-04,-1.28E-04,-6.27E-05,resting,2,5,187.3
4.06E-04,4.24E-04,4.89E-04,-8.24E-05,-3.41E-05,3.81E-05,resting,2,5,187.4
4.14E-04,4.33E-04,5.02E-04,1.78E-06,6.14E-05,1.30E-04,resting,2,5,187.5
4.25E-04,4.39E-04,5.11E-04,4.93E-05,1.25E-04,2.01E-04,resting,2,5,187.6
4.36E-04,4.41E-04,5.14E-04,4.52E-05,1.43E-04,2.43E-04,resting,2,5,187.7
4.44E-04,4.39E-04,5.13E-04,7.42E-06,1.31E-04,2.53E-04,resting,2,5,187.8
4.47E-04,4.36E-04,5.10E-04,-2.68E-05,1.20E-04,2.41E-04,resting,2,5,187.9
4.48E-04,4.34E-04,5.11E-04,-2.73E-05,1.38E-04,2.33E-04,resting,2,5,188
4.51E-04,4.38E-04,5.15E-04,1.10E-05,1.91E-04,2.55E-04,resting,2,5,188.1
4.57E-04,4.46E-04,5.22E-04,7.08E-05,2.63E-04,3.12E-04,resting,2,5,188.2
4.61E-04,4.55E-04,5.29E-04,1.29E-04,3.29E-04,3.82E-04,resting,2,5,188.3
4.58E-04,4.57E-04,5.35E-04,1.70E-04,3.71E-04,4.26E-04,resting,2,5,188.4
4.45E-04,4.52E-04,5.38E-04,1.94E-04,3.83E-04,4.22E-04,resting,2,5,188.5
4.24E-04,4.43E-04,5.38E-04,2.06E-04,3.75E-04,3.84E-04,resting,2,5,188.6
4.06E-04,4.35E-04,5.33E-04,2.09E-04,3.64E-04,3.49E-04,resting,2,5,188.7
3.99E-04,4.34E-04,5.27E-04,2.11E-04,3.60E-04,3.53E-04,resting,2,5,188.8
4.03E-04,4.39E-04,5.27E-04,2.23E-04,3.68E-04,4.02E-04,resting,2,5,188.9
4.10E-04,4.48E-04,5.38E-04,2.56E-04,3.86E-04,4.79E-04,resting,2,5,189
4.13E-04,4.55E-04,5.58E-04,3.07E-04,4.10E-04,5.54E-04,resting,2,5,189.1
4.07E-04,4.60E-04,5.77E-04,3.56E-04,4.33E-04,6.05E-04,resting,2,5,189.2
3.98E-04,4.60E-04,5.80E-04,3.74E-04,4.47E-04,6.20E-04,resting,2,5,189.3
3.94E-04,4.56E-04,5.64E-04,3.46E-04,4.45E-04,6.03E-04,resting,2,5,189.4
4.00E-04,4.52E-04,5.38E-04,2.87E-04,4.22E-04,5.62E-04,resting,2,5,189.5
4.10E-04,4.52E-04,5.19E-04,2.33E-04,3.85E-04,5.13E-04,resting,2,5,189.6
4.13E-04,4.58E-04,5.13E-04,2.15E-04,3.48E-04,4.76E-04,resting,2,5,189.7
4.06E-04,4.65E-04,5.17E-04,2.39E-04,3.31E-04,4.67E-04,resting,2,5,189.8
3.93E-04,4.68E-04,5.15E-04,2.80E-04,3.44E-04,4.85E-04,resting,2,5,189.9
3.84E-04,4.60E-04,4.98E-04,3.10E-04,3.77E-04,5.09E-04,resting,2,5,190
3.83E-04,4.43E-04,4.69E-04,3.10E-04,4.06E-04,5.07E-04,resting,2,5,190.1
3.87E-04,4.26E-04,4.42E-04,2.80E-04,4.06E-04,4.61E-04,resting,2,5,190.2
3.89E-04,4.15E-04,4.28E-04,2.36E-04,3.67E-04,3.85E-04,resting,2,5,190.3
3.83E-04,4.12E-04,4.24E-04,1.96E-04,3.09E-04,3.19E-04,resting,2,5,190.4
3.72E-04,4.11E-04,4.21E-04,1.71E-04,2.61E-04,3.00E-04,resting,2,5,190.5
3.63E-04,4.07E-04,4.12E-04,1.64E-04,2.46E-04,3.37E-04,resting,2,5,190.6
3.61E-04,3.99E-04,4.01E-04,1.74E-04,2.67E-04,3.99E-04,resting,2,5,190.7
3.64E-04,3.92E-04,3.96E-04,1.87E-04,2.99E-04,4.42E-04,resting,2,5,190.8
3.66E-04,3.92E-04,3.98E-04,1.86E-04,3.11E-04,4.37E-04,resting,2,5,190.9
3.64E-04,3.98E-04,4.04E-04,1.56E-04,2.77E-04,3.89E-04,resting,2,5,191
3.58E-04,4.03E-04,4.03E-04,1.03E-04,1.94E-04,3.24E-04,resting,2,5,191.1
3.50E-04,4.03E-04,3.95E-04,4.59E-05,8.92E-05,2.70E-04,resting,2,5,191.2
3.42E-04,3.95E-04,3.86E-04,1.20E-05,4.28E-06,2.37E-04,resting,2,5,191.3
3.35E-04,3.85E-04,3.84E-04,1.48E-05,-2.59E-05,2.25E-04,resting,2,5,191.4
3.31E-04,3.74E-04,3.90E-04,4.77E-05,5.86E-06,2.36E-04,resting,2,5,191.5
3.33E-04,3.66E-04,3.96E-04,8.97E-05,7.33E-05,2.66E-04,resting,2,5,191.6
3.39E-04,3.57E-04,3.96E-04,1.20E-04,1.32E-04,2.94E-04,resting,2,5,191.7
3.45E-04,3.46E-04,3.91E-04,1.29E-04,1.48E-04,2.91E-04,resting,2,5,191.8
3.45E-04,3.33E-04,3.86E-04,1.22E-04,1.23E-04,2.34E-04,resting,2,5,191.9
3.37E-04,3.20E-04,3.88E-04,1.10E-04,8.93E-05,1.40E-04,resting,2,5,192
3.25E-04,3.09E-04,3.94E-04,1.08E-04,8.59E-05,5.62E-05,resting,2,5,192.1
3.17E-04,3.04E-04,4.00E-04,1.25E-04,1.27E-04,3.08E-05,resting,2,5,192.2
3.18E-04,3.06E-04,4.03E-04,1.62E-04,1.95E-04,6.82E-05,resting,2,5,192.3
3.28E-04,3.14E-04,4.09E-04,2.11E-04,2.55E-04,1.22E-04,resting,2,5,192.4
3.40E-04,3.26E-04,4.22E-04,2.50E-04,2.77E-04,1.32E-04,resting,2,5,192.5
3.48E-04,3.39E-04,4.40E-04,2.61E-04,2.57E-04,8.10E-05,resting,2,5,192.6
3.51E-04,3.50E-04,4.54E-04,2.38E-04,2.09E-04,7.87E-06,resting,2,5,192.7
3.51E-04,3.57E-04,4.57E-04,1.96E-04,1.59E-04,-2.22E-05,resting,2,5,192.8
3.53E-04,3.63E-04,4.49E-04,1.64E-04,1.27E-04,2.73E-05,resting,2,5,192.9
3.58E-04,3.70E-04,4.41E-04,1.63E-04,1.24E-04,1.38E-04,resting,2,5,193
3.69E-04,3.80E-04,4.43E-04,1.90E-04,1.46E-04,2.60E-04,resting,2,5,193.1
3.84E-04,3.94E-04,4.53E-04,2.23E-04,1.81E-04,3.50E-04,resting,2,5,193.2
3.98E-04,4.10E-04,4.63E-04,2.34E-04,2.10E-04,3.98E-04,resting,2,5,193.3
4.09E-04,4.24E-04,4.62E-04,2.17E-04,2.20E-04,4.20E-04,resting,2,5,193.4
4.12E-04,4.31E-04,4.51E-04,1.86E-04,2.07E-04,4.32E-04,resting,2,5,193.5
4.08E-04,4.29E-04,4.35E-04,1.66E-04,1.82E-04,4.39E-04,resting,2,5,193.6
4.00E-04,4.22E-04,4.24E-04,1.70E-04,1.62E-04,4.36E-04,resting,2,5,193.7
3.95E-04,4.17E-04,4.23E-04,1.91E-04,1.60E-04,4.21E-04,resting,2,5,193.8
3.96E-04,4.20E-04,4.30E-04,2.14E-04,1.81E-04,4.03E-04,resting,2,5,193.9
4.03E-04,4.30E-04,4.39E-04,2.31E-04,2.17E-04,3.87E-04,resting,2,5,194
4.10E-04,4.38E-04,4.44E-04,2.43E-04,2.52E-04,3.74E-04,resting,2,5,194.1
4.12E-04,4.36E-04,4.40E-04,2.55E-04,2.65E-04,3.55E-04,resting,2,5,194.2
4.07E-04,4.22E-04,4.30E-04,2.65E-04,2.46E-04,3.26E-04,resting,2,5,194.3
3.97E-04,4.03E-04,4.18E-04,2.65E-04,2.05E-04,2.95E-04,resting,2,5,194.4
3.87E-04,3.89E-04,4.10E-04,2.55E-04,1.70E-04,2.81E-04,resting,2,5,194.5
3.82E-04,3.86E-04,4.09E-04,2.45E-04,1.74E-04,3.02E-04,resting,2,5,194.6
3.83E-04,3.89E-04,4.15E-04,2.52E-04,2.29E-04,3.59E-04,resting,2,5,194.7
3.87E-04,3.92E-04,4.23E-04,2.82E-04,3.19E-04,4.32E-04,resting,2,5,194.8
3.92E-04,3.88E-04,4.27E-04,3.22E-04,4.05E-04,4.86E-04,resting,2,5,194.9
3.92E-04,3.77E-04,4.24E-04,3.46E-04,4.51E-04,4.96E-04,resting,2,5,195
3.87E-04,3.65E-04,4.17E-04,3.36E-04,4.48E-04,4.65E-04,resting,2,5,195.1
3.78E-04,3.60E-04,4.12E-04,3.00E-04,4.16E-04,4.18E-04,resting,2,5,195.2
3.69E-04,3.65E-04,4.13E-04,2.61E-04,3.86E-04,3.91E-04,resting,2,5,195.3
3.62E-04,3.78E-04,4.21E-04,2.45E-04,3.79E-04,4.00E-04,resting,2,5,195.4
3.61E-04,3.92E-04,4.34E-04,2.57E-04,3.97E-04,4.35E-04,resting,2,5,195.5
3.64E-04,4.00E-04,4.50E-04,2.85E-04,4.22E-04,4.69E-04,resting,2,5,195.6
3.68E-04,4.04E-04,4.63E-04,3.05E-04,4.32E-04,4.79E-04,resting,2,5,195.7
3.69E-04,4.06E-04,4.69E-04,3.03E-04,4.08E-04,4.62E-04,resting,2,5,195.8
3.64E-04,4.10E-04,4.68E-04,2.79E-04,3.54E-04,4.32E-04,resting,2,5,195.9
3.54E-04,4.15E-04,4.61E-04,2.49E-04,2.90E-04,4.07E-04,resting,2,5,196
3.42E-04,4.16E-04,4.55E-04,2.32E-04,2.53E-04,4.01E-04,resting,2,5,196.1
3.35E-04,4.12E-04,4.54E-04,2.43E-04,2.69E-04,4.18E-04,resting,2,5,196.2
3.35E-04,4.04E-04,4.57E-04,2.83E-04,3.36E-04,4.53E-04,resting,2,5,196.3
3.40E-04,3.98E-04,4.58E-04,3.37E-04,4.24E-04,4.96E-04,resting,2,5,196.4
3.46E-04,3.96E-04,4.52E-04,3.81E-04,4.90E-04,5.28E-04,resting,2,5,196.5
3.51E-04,3.96E-04,4.36E-04,3.97E-04,5.08E-04,5.31E-04,resting,2,5,196.6
3.52E-04,3.92E-04,4.16E-04,3.82E-04,4.87E-04,5.02E-04,resting,2,5,196.7
3.54E-04,3.82E-04,3.99E-04,3.53E-04,4.56E-04,4.64E-04,resting,2,5,196.8
3.59E-04,3.71E-04,3.90E-04,3.35E-04,4.44E-04,4.50E-04,resting,2,5,196.9
3.71E-04,3.68E-04,3.89E-04,3.38E-04,4.54E-04,4.82E-04,resting,2,5,197
3.85E-04,3.76E-04,3.92E-04,3.60E-04,4.74E-04,5.52E-04,resting,2,5,197.1
3.96E-04,3.89E-04,3.94E-04,3.86E-04,4.83E-04,6.25E-04,resting,2,5,197.2
4.00E-04,3.98E-04,3.96E-04,3.99E-04,4.73E-04,6.68E-04,resting,2,5,197.3
3.97E-04,3.98E-04,3.96E-04,3.91E-04,4.45E-04,6.69E-04,resting,2,5,197.4
3.91E-04,3.89E-04,3.96E-04,3.63E-04,4.07E-04,6.41E-04,resting,2,5,197.5
3.84E-04,3.81E-04,3.96E-04,3.26E-04,3.70E-04,6.04E-04,resting,2,5,197.6
3.77E-04,3.77E-04,3.99E-04,2.95E-04,3.43E-04,5.73E-04,resting,2,5,197.7
3.68E-04,3.77E-04,4.06E-04,2.88E-04,3.34E-04,5.51E-04,resting,2,5,197.8
3.56E-04,3.74E-04,4.13E-04,3.08E-04,3.44E-04,5.40E-04,resting,2,5,197.9
3.45E-04,3.65E-04,4.15E-04,3.44E-04,3.69E-04,5.41E-04,resting,2,5,198
3.36E-04,3.51E-04,4.07E-04,3.70E-04,3.88E-04,5.46E-04,resting,2,5,198.1
3.30E-04,3.33E-04,3.88E-04,3.63E-04,3.85E-04,5.41E-04,resting,2,5,198.2
3.25E-04,3.17E-04,3.66E-04,3.25E-04,3.56E-04,5.12E-04,resting,2,5,198.3
3.16E-04,3.02E-04,3.49E-04,2.79E-04,3.15E-04,4.63E-04,resting,2,5,198.4
3.05E-04,2.89E-04,3.39E-04,2.54E-04,2.86E-04,4.19E-04,resting,2,5,198.5
2.93E-04,2.81E-04,3.34E-04,2.60E-04,2.86E-04,4.12E-04,resting,2,5,198.6
2.85E-04,2.81E-04,3.28E-04,2.83E-04,3.10E-04,4.47E-04,resting,2,5,198.7
2.84E-04,2.90E-04,3.17E-04,2.96E-04,3.37E-04,5.01E-04,resting,2,5,198.8
2.87E-04,3.02E-04,3.04E-04,2.86E-04,3.43E-04,5.28E-04,resting,2,5,198.9
2.88E-04,3.08E-04,2.91E-04,2.57E-04,3.22E-04,4.99E-04,resting,2,5,199
2.85E-04,3.02E-04,2.82E-04,2.23E-04,2.88E-04,4.15E-04,resting,2,5,199.1
2.79E-04,2.86E-04,2.76E-04,1.91E-04,2.62E-04,3.11E-04,resting,2,5,199.2
2.75E-04,2.72E-04,2.74E-04,1.63E-04,2.59E-04,2.24E-04,resting,2,5,199.3
2.75E-04,2.66E-04,2.77E-04,1.39E-04,2.74E-04,1.77E-04,resting,2,5,199.4
2.79E-04,2.69E-04,2.83E-04,1.26E-04,2.94E-04,1.69E-04,resting,2,5,199.5
2.84E-04,2.72E-04,2.87E-04,1.33E-04,3.07E-04,1.83E-04,resting,2,5,199.6
2.86E-04,2.64E-04,2.84E-04,1.57E-04,3.09E-04,1.95E-04,resting,2,5,199.7
2.84E-04,2.44E-04,2.77E-04,1.81E-04,3.00E-04,1.86E-04,resting,2,5,199.8
2.77E-04,2.23E-04,2.70E-04,1.84E-04,2.82E-04,1.49E-04,resting,2,5,199.9
2.68E-04,2.11E-04,2.71E-04,1.62E-04,2.52E-04,9.54E-05,resting,2,5,200
2.60E-04,2.14E-04,2.78E-04,1.32E-04,2.14E-04,4.97E-05,resting,2,5,200.1
2.57E-04,2.27E-04,2.86E-04,1.18E-04,1.74E-04,3.06E-05,resting,2,5,200.2
2.62E-04,2.41E-04,2.88E-04,1.34E-04,1.44E-04,3.76E-05,resting,2,5,200.3
2.73E-04,2.51E-04,2.84E-04,1.70E-04,1.26E-04,4.82E-05,resting,2,5,200.4
2.85E-04,2.55E-04,2.77E-04,1.97E-04,1.11E-04,3.39E-05,resting,2,5,200.5
2.90E-04,2.54E-04,2.72E-04,1.90E-04,8.26E-05,-1.95E-05,resting,2,5,200.6
2.84E-04,2.50E-04,2.66E-04,1.42E-04,2.66E-05,-1.02E-04,resting,2,5,200.7
2.69E-04,2.43E-04,2.54E-04,6.52E-05,-5.44E-05,-1.88E-04,resting,2,5,200.8
2.54E-04,2.33E-04,2.36E-04,-1.77E-05,-1.44E-04,-2.57E-04,resting,2,5,200.9
2.45E-04,2.21E-04,2.17E-04,-9.35E-05,-2.21E-04,-3.00E-04,resting,2,5,201
2.42E-04,2.09E-04,2.02E-04,-1.62E-04,-2.78E-04,-3.25E-04,resting,2,5,201.1
2.39E-04,1.99E-04,1.92E-04,-2.35E-04,-3.26E-04,-3.50E-04,resting,2,5,201.2
2.27E-04,1.87E-04,1.80E-04,-3.23E-04,-3.91E-04,-3.99E-04,resting,2,5,201.3
2.06E-04,1.70E-04,1.62E-04,-4.31E-04,-4.97E-04,-4.93E-04,resting,2,5,201.4
1.81E-04,1.48E-04,1.37E-04,-5.56E-04,-6.49E-04,-6.37E-04,resting,2,5,201.5
1.58E-04,1.23E-04,1.13E-04,-6.86E-04,-8.19E-04,-8.11E-04,resting,2,5,201.6
1.43E-04,1.01E-04,9.61E-05,-8.07E-04,-9.66E-04,-9.74E-04,resting,2,5,201.7
1.34E-04,8.53E-05,8.84E-05,-9.03E-04,-1.06E-03,-1.09E-03,resting,2,5,201.8
1.28E-04,7.59E-05,8.56E-05,-9.69E-04,-1.08E-03,-1.15E-03,resting,2,5,201.9
1.21E-04,6.84E-05,8.21E-05,-1.01E-03,-1.08E-03,-1.19E-03,resting,2,5,202
1.10E-04,5.76E-05,7.39E-05,-1.04E-03,-1.10E-03,-1.24E-03,resting,2,5,202.1
9.64E-05,4.07E-05,6.09E-05,-1.07E-03,-1.14E-03,-1.33E-03,resting,2,5,202.2
7.87E-05,1.94E-05,4.51E-05,-1.12E-03,-1.22E-03,-1.43E-03,resting,2,5,202.3
5.96E-05,-6.56E-07,2.97E-05,-1.18E-03,-1.28E-03,-1.49E-03,resting,2,5,202.4
4.33E-05,-1.36E-05,1.84E-05,-1.22E-03,-1.29E-03,-1.50E-03,resting,2,5,202.5
3.40E-05,-1.72E-05,1.38E-05,-1.23E-03,-1.26E-03,-1.47E-03,resting,2,5,202.6
3.23E-05,-1.50E-05,1.54E-05,-1.20E-03,-1.21E-03,-1.43E-03,resting,2,5,202.7
3.38E-05,-1.32E-05,1.82E-05,-1.18E-03,-1.18E-03,-1.43E-03,resting,2,5,202.8
3.22E-05,-1.68E-05,1.63E-05,-1.17E-03,-1.20E-03,-1.49E-03,resting,2,5,202.9
2.40E-05,-2.57E-05,6.70E-06,-1.19E-03,-1.27E-03,-1.58E-03,resting,2,5,203
1.21E-05,-3.55E-05,-7.60E-06,-1.24E-03,-1.35E-03,-1.66E-03,resting,2,5,203.1
4.06E-06,-4.14E-05,-1.92E-05,-1.27E-03,-1.39E-03,-1.71E-03,resting,2,5,203.2
5.59E-06,-4.21E-05,-2.13E-05,-1.29E-03,-1.37E-03,-1.72E-03,resting,2,5,203.3
1.65E-05,-4.09E-05,-1.30E-05,-1.27E-03,-1.31E-03,-1.69E-03,resting,2,5,203.4
3.04E-05,-4.19E-05,-2.95E-07,-1.25E-03,-1.25E-03,-1.65E-03,resting,2,5,203.5
3.96E-05,-4.67E-05,7.04E-06,-1.25E-03,-1.24E-03,-1.64E-03,resting,2,5,203.6
4.07E-05,-5.28E-05,2.48E-06,-1.27E-03,-1.27E-03,-1.66E-03,resting,2,5,203.7
3.60E-05,-5.53E-05,-1.16E-05,-1.31E-03,-1.31E-03,-1.67E-03,resting,2,5,203.8
3.15E-05,-5.01E-05,-2.48E-05,-1.33E-03,-1.31E-03,-1.65E-03,resting,2,5,203.9
3.21E-05,-3.64E-05,-2.54E-05,-1.30E-03,-1.28E-03,-1.56E-03,resting,2,5,204
3.87E-05,-1.67E-05,-1.02E-05,-1.23E-03,-1.22E-03,-1.44E-03,resting,2,5,204.1
4.84E-05,5.00E-06,1.21E-05,-1.15E-03,-1.17E-03,-1.32E-03,resting,2,5,204.2
5.77E-05,2.54E-05,2.68E-05,-1.09E-03,-1.16E-03,-1.26E-03,resting,2,5,204.3
6.44E-05,4.26E-05,2.56E-05,-1.09E-03,-1.18E-03,-1.25E-03,resting,2,5,204.4
6.90E-05,5.64E-05,1.33E-05,-1.12E-03,-1.21E-03,-1.27E-03,resting,2,5,204.5
7.39E-05,6.77E-05,3.40E-06,-1.13E-03,-1.22E-03,-1.26E-03,resting,2,5,204.6
8.16E-05,7.76E-05,6.00E-06,-1.10E-03,-1.17E-03,-1.20E-03,resting,2,5,204.7
9.31E-05,8.61E-05,1.98E-05,-1.03E-03,-1.10E-03,-1.11E-03,resting,2,5,204.8
1.07E-04,9.16E-05,3.47E-05,-9.40E-04,-1.02E-03,-1.04E-03,resting,2,5,204.9
1.22E-04,9.11E-05,4.27E-05,-8.94E-04,-9.59E-04,-1.02E-03,resting,2,5,205
1.34E-04,8.31E-05,4.41E-05,-9.05E-04,-9.41E-04,-1.06E-03,resting,2,5,205.1
1.39E-04,6.93E-05,4.55E-05,-9.45E-04,-9.48E-04,-1.13E-03,resting,2,5,205.2
1.38E-04,5.50E-05,5.30E-05,-9.64E-04,-9.50E-04,-1.17E-03,resting,2,5,205.3
1.31E-04,4.57E-05,6.64E-05,-9.31E-04,-9.22E-04,-1.18E-03,resting,2,5,205.4
1.24E-04,4.34E-05,8.18E-05,-8.57E-04,-8.61E-04,-1.14E-03,resting,2,5,205.5
1.19E-04,4.45E-05,9.57E-05,-7.91E-04,-7.98E-04,-1.10E-03,resting,2,5,205.6
1.19E-04,4.27E-05,1.06E-04,-7.76E-04,-7.72E-04,-1.11E-03,resting,2,5,205.7
1.19E-04,3.53E-05,1.13E-04,-8.20E-04,-8.01E-04,-1.18E-03,resting,2,5,205.8
1.17E-04,2.59E-05,1.14E-04,-8.87E-04,-8.66E-04,-1.27E-03,resting,2,5,205.9
1.09E-04,2.23E-05,1.10E-04,-9.30E-04,-9.24E-04,-1.33E-03,resting,2,5,206
1.01E-04,2.95E-05,1.05E-04,-9.28E-04,-9.44E-04,-1.31E-03,resting,2,5,206.1
9.74E-05,4.47E-05,1.03E-04,-8.94E-04,-9.29E-04,-1.24E-03,resting,2,5,206.2
1.01E-04,5.92E-05,1.02E-04,-8.70E-04,-9.18E-04,-1.16E-03,resting,2,5,206.3
1.09E-04,6.57E-05,9.60E-05,-8.83E-04,-9.49E-04,-1.13E-03,resting,2,5,206.4
1.13E-04,6.43E-05,8.16E-05,-9.31E-04,-1.02E-03,-1.15E-03,resting,2,5,206.5
1.09E-04,6.20E-05,6.41E-05,-9.81E-04,-1.11E-03,-1.20E-03,resting,2,5,206.6
9.84E-05,6.54E-05,5.50E-05,-1.00E-03,-1.14E-03,-1.22E-03,resting,2,5,206.7
8.81E-05,7.40E-05,6.13E-05,-9.79E-04,-1.10E-03,-1.17E-03,resting,2,5,206.8
8.36E-05,8.05E-05,7.66E-05,-9.39E-04,-1.02E-03,-1.09E-03,resting,2,5,206.9
8.41E-05,7.80E-05,8.56E-05,-9.13E-04,-9.56E-04,-1.04E-03,resting,2,5,207
8.33E-05,6.66E-05,7.89E-05,-9.15E-04,-9.45E-04,-1.05E-03,resting,2,5,207.1
7.69E-05,5.42E-05,6.20E-05,-9.35E-04,-9.86E-04,-1.11E-03,resting,2,5,207.2
6.73E-05,4.98E-05,5.11E-05,-9.45E-04,-1.03E-03,-1.17E-03,resting,2,5,207.3
6.24E-05,5.62E-05,5.79E-05,-9.24E-04,-1.02E-03,-1.18E-03,resting,2,5,207.4
6.79E-05,6.77E-05,7.82E-05,-8.79E-04,-9.49E-04,-1.13E-03,resting,2,5,207.5
8.13E-05,7.59E-05,9.66E-05,-8.38E-04,-8.62E-04,-1.06E-03,resting,2,5,207.6
9.28E-05,7.63E-05,1.01E-04,-8.30E-04,-8.18E-04,-1.04E-03,resting,2,5,207.7
9.49E-05,7.17E-05,9.08E-05,-8.59E-04,-8.45E-04,-1.06E-03,resting,2,5,207.8
8.88E-05,6.85E-05,7.90E-05,-9.00E-04,-9.07E-04,-1.10E-03,resting,2,5,207.9
8.35E-05,7.10E-05,7.66E-05,-9.17E-04,-9.38E-04,-1.09E-03,resting,2,5,208
8.72E-05,7.76E-05,8.50E-05,-8.91E-04,-8.97E-04,-1.02E-03,resting,2,5,208.1
9.85E-05,8.31E-05,9.70E-05,-8.31E-04,-8.02E-04,-9.20E-04,resting,2,5,208.2
1.08E-04,8.33E-05,1.04E-04,-7.70E-04,-7.15E-04,-8.34E-04,resting,2,5,208.3
1.05E-04,7.80E-05,1.02E-04,-7.35E-04,-6.89E-04,-7.94E-04,resting,2,5,208.4
9.06E-05,7.17E-05,9.47E-05,-7.26E-04,-7.24E-04,-7.87E-04,resting,2,5,208.5
7.55E-05,7.02E-05,9.04E-05,-7.15E-04,-7.70E-04,-7.70E-04,resting,2,5,208.6
7.12E-05,7.64E-05,9.50E-05,-6.72E-04,-7.71E-04,-7.14E-04,resting,2,5,208.7
8.09E-05,8.93E-05,1.10E-04,-5.92E-04,-7.15E-04,-6.30E-04,resting,2,5,208.8
9.64E-05,1.05E-04,1.32E-04,-5.01E-04,-6.41E-04,-5.55E-04,resting,2,5,208.9
1.07E-04,1.17E-04,1.53E-04,-4.36E-04,-6.05E-04,-5.27E-04,resting,2,5,209
1.07E-04,1.25E-04,1.66E-04,-4.17E-04,-6.27E-04,-5.53E-04,resting,2,5,209.1
1.01E-04,1.28E-04,1.70E-04,-4.33E-04,-6.82E-04,-6.09E-04,resting,2,5,209.2
9.97E-05,1.30E-04,1.73E-04,-4.54E-04,-7.18E-04,-6.58E-04,resting,2,5,209.3
1.08E-04,1.35E-04,1.83E-04,-4.54E-04,-7.04E-04,-6.80E-04,resting,2,5,209.4
1.24E-04,1.42E-04,2.02E-04,-4.28E-04,-6.51E-04,-6.78E-04,resting,2,5,209.5
1.38E-04,1.50E-04,2.22E-04,-3.96E-04,-6.01E-04,-6.76E-04,resting,2,5,209.6
1.43E-04,1.54E-04,2.31E-04,-3.83E-04,-5.90E-04,-6.97E-04,resting,2,5,209.7
1.39E-04,1.49E-04,2.22E-04,-4.03E-04,-6.21E-04,-7.45E-04,resting,2,5,209.8
1.30E-04,1.36E-04,1.98E-04,-4.50E-04,-6.66E-04,-8.02E-04,resting,2,5,209.9
1.23E-04,1.20E-04,1.74E-04,-5.02E-04,-6.90E-04,-8.36E-04,resting,2,5,210
1.21E-04,1.09E-04,1.60E-04,-5.33E-04,-6.83E-04,-8.26E-04,resting,2,5,210.1
1.23E-04,1.07E-04,1.58E-04,-5.38E-04,-6.62E-04,-7.75E-04,resting,2,5,210.2
1.25E-04,1.10E-04,1.59E-04,-5.28E-04,-6.53E-04,-7.20E-04,resting,2,5,210.3
1.23E-04,1.13E-04,1.52E-04,-5.29E-04,-6.75E-04,-7.02E-04,resting,2,5,210.4
1.13E-04,1.07E-04,1.33E-04,-5.61E-04,-7.24E-04,-7.40E-04,resting,2,5,210.5
9.77E-05,9.34E-05,1.07E-04,-6.19E-04,-7.81E-04,-8.21E-04,resting,2,5,210.6
8.20E-05,7.68E-05,8.59E-05,-6.80E-04,-8.27E-04,-9.02E-04,resting,2,5,210.7
7.04E-05,6.55E-05,7.94E-05,-7.16E-04,-8.53E-04,-9.46E-04,resting,2,5,210.8
6.41E-05,6.38E-05,8.78E-05,-7.15E-04,-8.59E-04,-9.44E-04,resting,2,5,210.9
5.94E-05,6.85E-05,1.02E-04,-6.92E-04,-8.57E-04,-9.23E-04,resting,2,5,211
5.11E-05,7.14E-05,1.11E-04,-6.76E-04,-8.59E-04,-9.28E-04,resting,2,5,211.1
3.61E-05,6.61E-05,1.05E-04,-6.91E-04,-8.77E-04,-9.87E-04,resting,2,5,211.2
