Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
-2.85E-04,-2.77E-04,-3.22E-04,1.14E-03,1.10E-03,1.04E-03,resting,8,1,199.2
-2.97E-04,-2.83E-04,-3.15E-04,1.22E-03,1.13E-03,1.05E-03,resting,8,1,199.3
-3.01E-04,-2.91E-04,-3.17E-04,1.30E-03,1.19E-03,1.05E-03,resting,8,1,199.4
-2.96E-04,-3.02E-04,-3.29E-04,1.36E-03,1.27E-03,1.06E-03,resting,8,1,199.5
-2.91E-04,-3.11E-04,-3.47E-04,1.40E-03,1.34E-03,1.09E-03,resting,8,1,199.6
-2.92E-04,-3.16E-04,-3.61E-04,1.43E-03,1.38E-03,1.11E-03,resting,8,1,199.7
-3.02E-04,-3.17E-04,-3.66E-04,1.46E-03,1.39E-03,1.12E-03,resting,8,1,199.8
-3.13E-04,-3.17E-04,-3.64E-04,1.47E-03,1.37E-03,1.13E-03,resting,8,1,199.9
-3.18E-04,-3.20E-04,-3.62E-04,1.47E-03,1.36E-03,1.15E-03,resting,8,1,200
-3.15E-04,-3.24E-04,-3.64E-04,1.47E-03,1.37E-03,1.17E-03,resting,8,1,200.1
-3.08E-04,-3.24E-04,-3.69E-04,1.47E-03,1.39E-03,1.19E-03,resting,8,1,200.2
-3.02E-04,-3.16E-04,-3.69E-04,1.49E-03,1.41E-03,1.21E-03,resting,8,1,200.3
-2.99E-04,-3.02E-04,-3.59E-04,1.53E-03,1.41E-03,1.23E-03,resting,8,1,200.4
-2.98E-04,-2.89E-04,-3.43E-04,1.56E-03,1.38E-03,1.25E-03,resting,8,1,200.5
-2.96E-04,-2.82E-04,-3.29E-04,1.56E-03,1.35E-03,1.26E-03,resting,8,1,200.6
-2.92E-04,-2.80E-04,-3.26E-04,1.54E-03,1.31E-03,1.25E-03,resting,8,1,200.7
-2.89E-04,-2.79E-04,-3.30E-04,1.53E-03,1.29E-03,1.21E-03,resting,8,1,200.8
-2.90E-04,-2.74E-04,-3.36E-04,1.54E-03,1.27E-03,1.15E-03,resting,8,1,200.9
-2.94E-04,-2.69E-04,-3.39E-04,1.56E-03,1.26E-03,1.10E-03,resting,8,1,201
-3.00E-04,-2.69E-04,-3.37E-04,1.59E-03,1.28E-03,1.08E-03,resting,8,1,201.1
-3.04E-04,-2.77E-04,-3.36E-04,1.61E-03,1.31E-03,1.09E-03,resting,8,1,201.2
-3.03E-04,-2.89E-04,-3.38E-04,1.60E-03,1.34E-03,1.13E-03,resting,8,1,201.3
-3.00E-04,-2.97E-04,-3.41E-04,1.57E-03,1.36E-03,1.15E-03,resting,8,1,201.4
-2.98E-04,-2.98E-04,-3.41E-04,1.55E-03,1.36E-03,1.14E-03,resting,8,1,201.5
-2.98E-04,-2.97E-04,-3.36E-04,1.54E-03,1.37E-03,1.13E-03,resting,8,1,201.6
-3.00E-04,-3.02E-04,-3.31E-04,1.53E-03,1.41E-03,1.12E-03,resting,8,1,201.7
-3.00E-04,-3.14E-04,-3.27E-04,1.51E-03,1.49E-03,1.14E-03,resting,8,1,201.8
-2.94E-04,-3.28E-04,-3.24E-04,1.50E-03,1.59E-03,1.18E-03,resting,8,1,201.9
-2.84E-04,-3.35E-04,-3.16E-04,1.50E-03,1.67E-03,1.21E-03,resting,8,1,202
-2.75E-04,-3.32E-04,-3.03E-04,1.52E-03,1.70E-03,1.21E-03,resting,8,1,202.1
-2.75E-04,-3.22E-04,-2.88E-04,1.55E-03,1.68E-03,1.20E-03,resting,8,1,202.2
-2.85E-04,-3.14E-04,-2.77E-04,1.59E-03,1.65E-03,1.17E-03,resting,8,1,202.3
-3.01E-04,-3.14E-04,-2.77E-04,1.61E-03,1.62E-03,1.15E-03,resting,8,1,202.4
-3.14E-04,-3.20E-04,-2.87E-04,1.61E-03,1.61E-03,1.13E-03,resting,8,1,202.5
-3.18E-04,-3.29E-04,-3.00E-04,1.60E-03,1.60E-03,1.11E-03,resting,8,1,202.6
-3.18E-04,-3.35E-04,-3.11E-04,1.58E-03,1.57E-03,1.11E-03,resting,8,1,202.7
-3.19E-04,-3.35E-04,-3.16E-04,1.58E-03,1.53E-03,1.10E-03,resting,8,1,202.8
-3.26E-04,-3.33E-04,-3.19E-04,1.59E-03,1.48E-03,1.10E-03,resting,8,1,202.9
-3.37E-04,-3.30E-04,-3.25E-04,1.60E-03,1.44E-03,1.09E-03,resting,8,1,203
-3.47E-04,-3.31E-04,-3.43E-04,1.59E-03,1.41E-03,1.09E-03,resting,8,1,203.1
-3.50E-04,-3.36E-04,-3.72E-04,1.53E-03,1.39E-03,1.09E-03,resting,8,1,203.2
-3.48E-04,-3.43E-04,-4.05E-04,1.45E-03,1.36E-03,1.10E-03,resting,8,1,203.3
-3.47E-04,-3.49E-04,-4.30E-04,1.38E-03,1.34E-03,1.10E-03,resting,8,1,203.4
-3.49E-04,-3.51E-04,-4.37E-04,1.34E-03,1.31E-03,1.09E-03,resting,8,1,203.5
-3.53E-04,-3.49E-04,-4.26E-04,1.34E-03,1.27E-03,1.06E-03,resting,8,1,203.6
-3.57E-04,-3.45E-04,-4.10E-04,1.35E-03,1.25E-03,1.04E-03,resting,8,1,203.7
-3.57E-04,-3.44E-04,-4.03E-04,1.34E-03,1.23E-03,1.03E-03,resting,8,1,203.8
-3.55E-04,-3.45E-04,-4.09E-04,1.31E-03,1.22E-03,1.05E-03,resting,8,1,203.9
-3.52E-04,-3.46E-04,-4.21E-04,1.28E-03,1.21E-03,1.07E-03,resting,8,1,204
-3.51E-04,-3.43E-04,-4.25E-04,1.26E-03,1.18E-03,1.08E-03,resting,8,1,204.1
-3.54E-04,-3.38E-04,-4.13E-04,1.25E-03,1.14E-03,1.05E-03,resting,8,1,204.2
-3.60E-04,-3.36E-04,-3.92E-04,1.24E-03,1.10E-03,1.01E-03,resting,8,1,204.3
-3.69E-04,-3.37E-04,-3.75E-04,1.23E-03,1.07E-03,9.62E-04,resting,8,1,204.4
-3.77E-04,-3.42E-04,-3.70E-04,1.23E-03,1.07E-03,9.44E-04,resting,8,1,204.5
-3.83E-04,-3.45E-04,-3.79E-04,1.24E-03,1.07E-03,9.52E-04,resting,8,1,204.6
-3.86E-04,-3.43E-04,-3.91E-04,1.26E-03,1.08E-03,9.65E-04,resting,8,1,204.7
-3.87E-04,-3.40E-04,-3.98E-04,1.27E-03,1.06E-03,9.59E-04,resting,8,1,204.8
-3.89E-04,-3.41E-04,-3.99E-04,1.26E-03,1.03E-03,9.23E-04,resting,8,1,204.9
-3.94E-04,-3.49E-04,-3.98E-04,1.23E-03,1.00E-03,8.66E-04,resting,8,1,205
-4.01E-04,-3.63E-04,-4.00E-04,1.22E-03,9.80E-04,8.09E-04,resting,8,1,205.1
-4.07E-04,-3.74E-04,-4.07E-04,1.23E-03,9.68E-04,7.71E-04,resting,8,1,205.2
-4.08E-04,-3.77E-04,-4.17E-04,1.26E-03,9.67E-04,7.59E-04,resting,8,1,205.3
-4.04E-04,-3.74E-04,-4.24E-04,1.29E-03,9.79E-04,7.66E-04,resting,8,1,205.4
-3.96E-04,-3.72E-04,-4.27E-04,1.29E-03,1.00E-03,7.85E-04,resting,8,1,205.5
-3.88E-04,-3.74E-04,-4.27E-04,1.28E-03,1.04E-03,8.07E-04,resting,8,1,205.6
-3.82E-04,-3.80E-04,-4.27E-04,1.26E-03,1.06E-03,8.27E-04,resting,8,1,205.7
-3.78E-04,-3.85E-04,-4.29E-04,1.25E-03,1.06E-03,8.41E-04,resting,8,1,205.8
-3.76E-04,-3.84E-04,-4.31E-04,1.25E-03,1.03E-03,8.50E-04,resting,8,1,205.9
-3.74E-04,-3.78E-04,-4.31E-04,1.24E-03,9.92E-04,8.59E-04,resting,8,1,206
-3.71E-04,-3.72E-04,-4.27E-04,1.22E-03,9.78E-04,8.76E-04,resting,8,1,206.1
-3.67E-04,-3.71E-04,-4.20E-04,1.21E-03,1.01E-03,9.06E-04,resting,8,1,206.2
-3.62E-04,-3.72E-04,-4.14E-04,1.21E-03,1.08E-03,9.44E-04,resting,8,1,206.3
-3.59E-04,-3.70E-04,-4.12E-04,1.22E-03,1.15E-03,9.77E-04,resting,8,1,206.4
-3.60E-04,-3.62E-04,-4.13E-04,1.23E-03,1.19E-03,9.86E-04,resting,8,1,206.5
-3.66E-04,-3.49E-04,-4.15E-04,1.23E-03,1.17E-03,9.61E-04,resting,8,1,206.6
-3.73E-04,-3.40E-04,-4.17E-04,1.22E-03,1.13E-03,9.12E-04,resting,8,1,206.7
-3.79E-04,-3.41E-04,-4.18E-04,1.20E-03,1.13E-03,8.65E-04,resting,8,1,206.8
-3.82E-04,-3.51E-04,-4.22E-04,1.20E-03,1.17E-03,8.48E-04,resting,8,1,206.9
-3.83E-04,-3.61E-04,-4.29E-04,1.21E-03,1.25E-03,8.75E-04,resting,8,1,207
-3.81E-04,-3.66E-04,-4.36E-04,1.23E-03,1.33E-03,9.37E-04,resting,8,1,207.1
-3.78E-04,-3.63E-04,-4.35E-04,1.25E-03,1.35E-03,1.00E-03,resting,8,1,207.2
-3.71E-04,-3.55E-04,-4.23E-04,1.26E-03,1.33E-03,1.05E-03,resting,8,1,207.3
-3.63E-04,-3.49E-04,-4.02E-04,1.26E-03,1.28E-03,1.05E-03,resting,8,1,207.4
-3.57E-04,-3.46E-04,-3.82E-04,1.26E-03,1.23E-03,1.02E-03,resting,8,1,207.5
-3.56E-04,-3.48E-04,-3.70E-04,1.26E-03,1.21E-03,9.92E-04,resting,8,1,207.6
-3.58E-04,-3.50E-04,-3.65E-04,1.27E-03,1.22E-03,9.91E-04,resting,8,1,207.7
-3.59E-04,-3.52E-04,-3.61E-04,1.29E-03,1.23E-03,1.01E-03,resting,8,1,207.8
-3.57E-04,-3.51E-04,-3.52E-04,1.31E-03,1.23E-03,1.04E-03,resting,8,1,207.9
-3.54E-04,-3.46E-04,-3.38E-04,1.33E-03,1.22E-03,1.05E-03,resting,8,1,208
-3.55E-04,-3.35E-04,-3.27E-04,1.36E-03,1.21E-03,1.02E-03,resting,8,1,208.1
-3.66E-04,-3.25E-04,-3.27E-04,1.39E-03,1.21E-03,9.86E-04,resting,8,1,208.2
-3.83E-04,-3.24E-04,-3.42E-04,1.42E-03,1.22E-03,9.57E-04,resting,8,1,208.3
-3.98E-04,-3.37E-04,-3.65E-04,1.46E-03,1.25E-03,9.52E-04,resting,8,1,208.4
-4.04E-04,-3.60E-04,-3.87E-04,1.49E-03,1.28E-03,9.69E-04,resting,8,1,208.5
-4.02E-04,-3.79E-04,-4.01E-04,1.49E-03,1.31E-03,9.96E-04,resting,8,1,208.6
-3.98E-04,-3.83E-04,-4.05E-04,1.49E-03,1.32E-03,1.02E-03,resting,8,1,208.7
-3.98E-04,-3.72E-04,-4.04E-04,1.49E-03,1.33E-03,1.05E-03,resting,8,1,208.8
-4.02E-04,-3.55E-04,-4.00E-04,1.52E-03,1.34E-03,1.07E-03,resting,8,1,208.9
-4.05E-04,-3.47E-04,-3.96E-04,1.57E-03,1.35E-03,1.09E-03,resting,8,1,209
-4.03E-04,-3.51E-04,-3.93E-04,1.60E-03,1.36E-03,1.10E-03,resting,8,1,209.1
-3.94E-04,-3.61E-04,-3.94E-04,1.59E-03,1.37E-03,1.11E-03,resting,8,1,209.2
-3.84E-04,-3.66E-04,-3.97E-04,1.54E-03,1.36E-03,1.12E-03,resting,8,1,209.3
-3.78E-04,-3.61E-04,-4.02E-04,1.48E-03,1.35E-03,1.13E-03,resting,8,1,209.4
-3.77E-04,-3.53E-04,-4.04E-04,1.45E-03,1.34E-03,1.14E-03,resting,8,1,209.5
-3.79E-04,-3.48E-04,-4.02E-04,1.46E-03,1.34E-03,1.16E-03,resting,8,1,209.6
-3.79E-04,-3.48E-04,-3.96E-04,1.51E-03,1.35E-03,1.17E-03,resting,8,1,209.7
-3.75E-04,-3.48E-04,-3.93E-04,1.55E-03,1.35E-03,1.16E-03,resting,8,1,209.8
-3.71E-04,-3.45E-04,-3.98E-04,1.55E-03,1.34E-03,1.15E-03,resting,8,1,209.9
-3.69E-04,-3.40E-04,-4.08E-04,1.51E-03,1.31E-03,1.12E-03,resting,8,1,210
-3.70E-04,-3.42E-04,-4.18E-04,1.46E-03,1.29E-03,1.10E-03,resting,8,1,210.1
-3.71E-04,-3.50E-04,-4.22E-04,1.41E-03,1.28E-03,1.07E-03,resting,8,1,210.2
-3.69E-04,-3.59E-04,-4.19E-04,1.37E-03,1.27E-03,1.04E-03,resting,8,1,210.3
-3.62E-04,-3.59E-04,-4.13E-04,1.35E-03,1.26E-03,1.03E-03,resting,8,1,210.4
-3.53E-04,-3.47E-04,-4.09E-04,1.34E-03,1.26E-03,1.03E-03,resting,8,1,210.5
-3.49E-04,-3.31E-04,-4.05E-04,1.33E-03,1.25E-03,1.05E-03,resting,8,1,210.6
-3.53E-04,-3.24E-04,-4.01E-04,1.34E-03,1.24E-03,1.06E-03,resting,8,1,210.7
-3.62E-04,-3.29E-04,-3.95E-04,1.34E-03,1.23E-03,1.05E-03,resting,8,1,210.8
-3.67E-04,-3.42E-04,-3.90E-04,1.32E-03,1.23E-03,1.04E-03,resting,8,1,210.9
-3.64E-04,-3.50E-04,-3.90E-04,1.29E-03,1.22E-03,1.03E-03,resting,8,1,211
-3.54E-04,-3.47E-04,-3.94E-04,1.26E-03,1.20E-03,1.04E-03,resting,8,1,211.1
-3.45E-04,-3.38E-04,-3.96E-04,1.25E-03,1.19E-03,1.07E-03,resting,8,1,211.2
-3.45E-04,-3.30E-04,-3.93E-04,1.28E-03,1.19E-03,1.12E-03,resting,8,1,211.3
-3.56E-04,-3.30E-04,-3.87E-04,1.32E-03,1.20E-03,1.15E-03,resting,8,1,211.4
-3.69E-04,-3.34E-04,-3.83E-04,1.35E-03,1.19E-03,1.15E-03,resting,8,1,211.5
-3.75E-04,-3.38E-04,-3.86E-04,1.34E-03,1.17E-03,1.13E-03,resting,8,1,211.6
-3.73E-04,-3.39E-04,-3.94E-04,1.29E-03,1.15E-03,1.12E-03,resting,8,1,211.7
-3.67E-04,-3.40E-04,-4.03E-04,1.24E-03,1.14E-03,1.10E-03,resting,8,1,211.8
-3.66E-04,-3.44E-04,-4.07E-04,1.22E-03,1.13E-03,1.09E-03,resting,8,1,211.9
-3.72E-04,-3.48E-04,-4.06E-04,1.21E-03,1.12E-03,1.08E-03,resting,8,1,212
-3.82E-04,-3.48E-04,-4.01E-04,1.22E-03,1.09E-03,1.05E-03,resting,8,1,212.1
-3.89E-04,-3.42E-04,-3.93E-04,1.22E-03,1.06E-03,1.01E-03,resting,8,1,212.2
-3.87E-04,-3.33E-04,-3.82E-04,1.20E-03,1.04E-03,9.81E-04,resting,8,1,212.3
-3.80E-04,-3.25E-04,-3.69E-04,1.17E-03,1.03E-03,9.61E-04,resting,8,1,212.4
-3.73E-04,-3.23E-04,-3.58E-04,1.16E-03,1.02E-03,9.47E-04,resting,8,1,212.5
-3.68E-04,-3.24E-04,-3.54E-04,1.16E-03,1.01E-03,9.34E-04,resting,8,1,212.6
-3.64E-04,-3.24E-04,-3.57E-04,1.16E-03,9.77E-04,9.16E-04,resting,8,1,212.7
-3.60E-04,-3.21E-04,-3.61E-04,1.14E-03,9.36E-04,9.00E-04,resting,8,1,212.8
-3.56E-04,-3.15E-04,-3.59E-04,1.12E-03,9.07E-04,8.93E-04,resting,8,1,212.9
-3.55E-04,-3.10E-04,-3.50E-04,1.11E-03,8.99E-04,9.00E-04,resting,8,1,213
-3.58E-04,-3.05E-04,-3.41E-04,1.11E-03,8.98E-04,9.14E-04,resting,8,1,213.1
-3.63E-04,-3.01E-04,-3.39E-04,1.12E-03,8.86E-04,9.21E-04,resting,8,1,213.2
-3.65E-04,-3.00E-04,-3.49E-04,1.12E-03,8.57E-04,9.13E-04,resting,8,1,213.3
-3.65E-04,-3.04E-04,-3.64E-04,1.10E-03,8.27E-04,8.88E-04,resting,8,1,213.4
-3.66E-04,-3.16E-04,-3.76E-04,1.07E-03,8.17E-04,8.56E-04,resting,8,1,213.5
-3.72E-04,-3.30E-04,-3.79E-04,1.04E-03,8.30E-04,8.22E-04,resting,8,1,213.6
-3.83E-04,-3.42E-04,-3.76E-04,1.03E-03,8.54E-04,7.89E-04,resting,8,1,213.7
-3.94E-04,-3.48E-04,-3.72E-04,1.04E-03,8.74E-04,7.56E-04,resting,8,1,213.8
-3.97E-04,-3.49E-04,-3.72E-04,1.05E-03,8.89E-04,7.26E-04,resting,8,1,213.9
-3.94E-04,-3.51E-04,-3.78E-04,1.06E-03,9.12E-04,7.02E-04,resting,8,1,214
-3.88E-04,-3.60E-04,-3.85E-04,1.08E-03,9.52E-04,6.92E-04,resting,8,1,214.1
-3.85E-04,-3.75E-04,-3.91E-04,1.11E-03,1.00E-03,6.92E-04,resting,8,1,214.2
-3.88E-04,-3.90E-04,-3.93E-04,1.14E-03,1.04E-03,6.96E-04,resting,8,1,214.3
-3.94E-04,-3.99E-04,-3.92E-04,1.15E-03,1.06E-03,7.00E-04,resting,8,1,214.4
-3.97E-04,-4.00E-04,-3.90E-04,1.13E-03,1.06E-03,7.11E-04,resting,8,1,214.5
-3.95E-04,-3.95E-04,-3.92E-04,1.10E-03,1.06E-03,7.42E-04,resting,8,1,214.6
-3.90E-04,-3.89E-04,-3.97E-04,1.08E-03,1.07E-03,7.99E-04,resting,8,1,214.7
-3.85E-04,-3.87E-04,-4.05E-04,1.09E-03,1.09E-03,8.71E-04,resting,8,1,214.8
-3.86E-04,-3.89E-04,-4.10E-04,1.13E-03,1.11E-03,9.28E-04,resting,8,1,214.9
-3.94E-04,-3.91E-04,-4.07E-04,1.15E-03,1.12E-03,9.48E-04,resting,8,1,215
-4.07E-04,-3.90E-04,-3.96E-04,1.15E-03,1.11E-03,9.27E-04,resting,8,1,215.1
-4.17E-04,-3.84E-04,-3.84E-04,1.12E-03,1.08E-03,8.88E-04,resting,8,1,215.2
-4.20E-04,-3.77E-04,-3.80E-04,1.09E-03,1.03E-03,8.60E-04,resting,8,1,215.3
-4.15E-04,-3.70E-04,-3.87E-04,1.08E-03,9.79E-04,8.57E-04,resting,8,1,215.4
-4.08E-04,-3.66E-04,-4.02E-04,1.10E-03,9.58E-04,8.68E-04,resting,8,1,215.5
-4.06E-04,-3.64E-04,-4.14E-04,1.14E-03,9.68E-04,8.74E-04,resting,8,1,215.6
-4.13E-04,-3.63E-04,-4.16E-04,1.18E-03,9.97E-04,8.61E-04,resting,8,1,215.7
-4.23E-04,-3.63E-04,-4.07E-04,1.21E-03,1.02E-03,8.36E-04,resting,8,1,215.8
-4.26E-04,-3.63E-04,-3.97E-04,1.22E-03,1.03E-03,8.19E-04,resting,8,1,215.9
-4.21E-04,-3.66E-04,-3.96E-04,1.22E-03,1.02E-03,8.23E-04,resting,8,1,216
-4.10E-04,-3.72E-04,-4.06E-04,1.20E-03,1.01E-03,8.43E-04,resting,8,1,216.1
-4.06E-04,-3.78E-04,-4.17E-04,1.18E-03,1.00E-03,8.61E-04,resting,8,1,216.2
-4.13E-04,-3.82E-04,-4.18E-04,1.18E-03,9.95E-04,8.63E-04,resting,8,1,216.3
-4.28E-04,-3.79E-04,-4.06E-04,1.20E-03,9.91E-04,8.48E-04,resting,8,1,216.4
-4.40E-04,-3.73E-04,-3.88E-04,1.21E-03,9.87E-04,8.28E-04,resting,8,1,216.5
-4.42E-04,-3.67E-04,-3.76E-04,1.21E-03,9.84E-04,8.18E-04,resting,8,1,216.6
-4.35E-04,-3.64E-04,-3.77E-04,1.20E-03,9.80E-04,8.22E-04,resting,8,1,216.7
-4.27E-04,-3.65E-04,-3.89E-04,1.17E-03,9.72E-04,8.36E-04,resting,8,1,216.8
-4.21E-04,-3.68E-04,-4.02E-04,1.14E-03,9.59E-04,8.46E-04,resting,8,1,216.9
-4.17E-04,-3.69E-04,-4.07E-04,1.12E-03,9.50E-04,8.40E-04,resting,8,1,217
-4.08E-04,-3.69E-04,-4.05E-04,1.10E-03,9.53E-04,8.17E-04,resting,8,1,217.1
-3.95E-04,-3.67E-04,-3.99E-04,1.09E-03,9.68E-04,7.87E-04,resting,8,1,217.2
-3.81E-04,-3.64E-04,-3.96E-04,1.07E-03,9.87E-04,7.71E-04,resting,8,1,217.3
-3.71E-04,-3.63E-04,-4.01E-04,1.06E-03,1.00E-03,7.84E-04,resting,8,1,217.4
-3.68E-04,-3.63E-04,-4.12E-04,1.05E-03,1.01E-03,8.23E-04,resting,8,1,217.5
-3.71E-04,-3.66E-04,-4.25E-04,1.05E-03,1.01E-03,8.65E-04,resting,8,1,217.6
-3.76E-04,-3.69E-04,-4.35E-04,1.05E-03,1.00E-03,8.83E-04,resting,8,1,217.7
-3.83E-04,-3.73E-04,-4.39E-04,1.03E-03,9.84E-04,8.66E-04,resting,8,1,217.8
-3.94E-04,-3.76E-04,-4.40E-04,1.00E-03,9.47E-04,8.31E-04,resting,8,1,217.9
-4.05E-04,-3.78E-04,-4.41E-04,9.76E-04,9.02E-04,8.06E-04,resting,8,1,218
-4.15E-04,-3.79E-04,-4.43E-04,9.64E-04,8.73E-04,8.10E-04,resting,8,1,218.1
-4.19E-04,-3.82E-04,-4.49E-04,9.64E-04,8.78E-04,8.30E-04,resting,8,1,218.2
-4.19E-04,-3.87E-04,-4.54E-04,9.72E-04,9.07E-04,8.35E-04,resting,8,1,218.3
-4.17E-04,-3.94E-04,-4.53E-04,9.76E-04,9.30E-04,8.00E-04,resting,8,1,218.4
-4.17E-04,-4.00E-04,-4.45E-04,9.66E-04,9.17E-04,7.28E-04,resting,8,1,218.5
-4.17E-04,-4.05E-04,-4.30E-04,9.40E-04,8.65E-04,6.50E-04,resting,8,1,218.6
-4.14E-04,-4.08E-04,-4.14E-04,9.00E-04,8.00E-04,5.94E-04,resting,8,1,218.7
-4.08E-04,-4.10E-04,-4.01E-04,8.59E-04,7.54E-04,5.70E-04,resting,8,1,218.8
-3.99E-04,-4.12E-04,-3.95E-04,8.27E-04,7.38E-04,5.67E-04,resting,8,1,218.9
-3.92E-04,-4.13E-04,-3.96E-04,8.13E-04,7.37E-04,5.66E-04,resting,8,1,219
-3.89E-04,-4.11E-04,-3.99E-04,8.12E-04,7.30E-04,5.57E-04,resting,8,1,219.1
-3.91E-04,-4.08E-04,-4.01E-04,8.12E-04,7.11E-04,5.39E-04,resting,8,1,219.2
-3.97E-04,-4.04E-04,-4.01E-04,8.03E-04,6.88E-04,5.13E-04,resting,8,1,219.3
-4.02E-04,-4.01E-04,-3.99E-04,7.80E-04,6.75E-04,4.83E-04,resting,8,1,219.4
-4.05E-04,-4.01E-04,-3.99E-04,7.48E-04,6.74E-04,4.52E-04,resting,8,1,219.5
-4.06E-04,-4.02E-04,-4.04E-04,7.15E-04,6.73E-04,4.25E-04,resting,8,1,219.6
-4.06E-04,-4.03E-04,-4.12E-04,6.90E-04,6.62E-04,4.05E-04,resting,8,1,219.7
-4.07E-04,-4.03E-04,-4.19E-04,6.77E-04,6.45E-04,3.87E-04,resting,8,1,219.8
-4.13E-04,-4.02E-04,-4.22E-04,6.80E-04,6.34E-04,3.63E-04,resting,8,1,219.9
-4.22E-04,-4.00E-04,-4.20E-04,6.93E-04,6.40E-04,3.32E-04,resting,8,1,220
-4.33E-04,-4.00E-04,-4.15E-04,7.07E-04,6.56E-04,3.02E-04,resting,8,1,220.1
-4.41E-04,-4.01E-04,-4.13E-04,7.09E-04,6.66E-04,2.91E-04,resting,8,1,220.2
-4.45E-04,-4.06E-04,-4.17E-04,6.94E-04,6.59E-04,3.04E-04,resting,8,1,220.3
-4.46E-04,-4.15E-04,-4.25E-04,6.69E-04,6.41E-04,3.28E-04,resting,8,1,220.4
-4.46E-04,-4.25E-04,-4.31E-04,6.50E-04,6.27E-04,3.44E-04,resting,8,1,220.5
-4.48E-04,-4.33E-04,-4.31E-04,6.50E-04,6.29E-04,3.39E-04,resting,8,1,220.6
-4.52E-04,-4.37E-04,-4.25E-04,6.66E-04,6.41E-04,3.20E-04,resting,8,1,220.7
-4.55E-04,-4.36E-04,-4.20E-04,6.84E-04,6.45E-04,3.04E-04,resting,8,1,220.8
-4.54E-04,-4.35E-04,-4.20E-04,6.89E-04,6.29E-04,3.01E-04,resting,8,1,220.9
-4.48E-04,-4.37E-04,-4.25E-04,6.78E-04,5.94E-04,3.09E-04,resting,8,1,221
-4.38E-04,-4.43E-04,-4.34E-04,6.56E-04,5.53E-04,3.15E-04,resting,8,1,221.1
-4.30E-04,-4.50E-04,-4.41E-04,6.29E-04,5.16E-04,3.11E-04,resting,8,1,221.2
-4.25E-04,-4.55E-04,-4.47E-04,5.96E-04,4.81E-04,3.02E-04,resting,8,1,221.3
-4.23E-04,-4.55E-04,-4.51E-04,5.58E-04,4.44E-04,3.01E-04,resting,8,1,221.4
-4.20E-04,-4.51E-04,-4.55E-04,5.20E-04,4.06E-04,3.10E-04,resting,8,1,221.5
-4.14E-04,-4.44E-04,-4.59E-04,4.95E-04,3.76E-04,3.25E-04,resting,8,1,221.6
-4.04E-04,-4.36E-04,-4.60E-04,4.92E-04,3.62E-04,3.33E-04,resting,8,1,221.7
-3.94E-04,-4.26E-04,-4.57E-04,5.07E-04,3.62E-04,3.29E-04,resting,8,1,221.8
-3.87E-04,-4.17E-04,-4.51E-04,5.17E-04,3.64E-04,3.17E-04,resting,8,1,221.9
-3.86E-04,-4.10E-04,-4.43E-04,5.07E-04,3.56E-04,3.04E-04,resting,8,1,222
-3.91E-04,-4.06E-04,-4.37E-04,4.79E-04,3.35E-04,2.96E-04,resting,8,1,222.1
-3.99E-04,-4.03E-04,-4.34E-04,4.57E-04,3.10E-04,2.90E-04,resting,8,1,222.2
-4.07E-04,-4.00E-04,-4.34E-04,4.64E-04,2.90E-04,2.83E-04,resting,8,1,222.3
-4.13E-04,-3.94E-04,-4.38E-04,5.03E-04,2.77E-04,2.70E-04,resting,8,1,222.4
-4.16E-04,-3.87E-04,-4.43E-04,5.54E-04,2.69E-04,2.56E-04,resting,8,1,222.5
-4.18E-04,-3.81E-04,-4.47E-04,5.86E-04,2.61E-04,2.47E-04,resting,8,1,222.6
-4.19E-04,-3.77E-04,-4.46E-04,5.85E-04,2.52E-04,2.49E-04,resting,8,1,222.7
-4.21E-04,-3.76E-04,-4.43E-04,5.54E-04,2.44E-04,2.57E-04,resting,8,1,222.8
-4.25E-04,-3.78E-04,-4.42E-04,5.15E-04,2.35E-04,2.61E-04,resting,8,1,222.9
-4.25E-04,-3.81E-04,-4.45E-04,4.83E-04,2.29E-04,2.49E-04,resting,8,1,223
-4.20E-04,-3.86E-04,-4.52E-04,4.62E-04,2.27E-04,2.18E-04,resting,8,1,223.1
-4.08E-04,-3.89E-04,-4.56E-04,4.48E-04,2.35E-04,1.82E-04,resting,8,1,223.2
-3.95E-04,-3.88E-04,-4.52E-04,4.34E-04,2.56E-04,1.58E-04,resting,8,1,223.3
-3.85E-04,-3.84E-04,-4.41E-04,4.18E-04,2.88E-04,1.63E-04,resting,8,1,223.4
-3.81E-04,-3.78E-04,-4.33E-04,3.99E-04,3.16E-04,1.88E-04,resting,8,1,223.5
-3.83E-04,-3.76E-04,-4.33E-04,3.79E-04,3.26E-04,2.11E-04,resting,8,1,223.6
-3.85E-04,-3.78E-04,-4.42E-04,3.57E-04,3.11E-04,2.12E-04,resting,8,1,223.7
-3.87E-04,-3.82E-04,-4.52E-04,3.35E-04,2.76E-04,1.88E-04,resting,8,1,223.8
-3.91E-04,-3.80E-04,-4.56E-04,3.16E-04,2.35E-04,1.61E-04,resting,8,1,223.9
-3.97E-04,-3.71E-04,-4.51E-04,3.02E-04,2.03E-04,1.55E-04,resting,8,1,224
