Hbb_bk1,Hbb_bk2,Hbb_bk3,HbO_bk1,HbO_bk2,HOb_bk3,label,User,trial,time
4.30E-05,5.90E-05,3.20E-05,-2.79E-05,-6.24E-06,-1.33E-05,mod,7,2,18.1
4.25E-05,5.47E-05,2.74E-05,-4.70E-05,-1.95E-05,-1.09E-05,mod,7,2,18.2
4.11E-05,5.03E-05,2.25E-05,-7.68E-05,-4.08E-05,-2.44E-05,mod,7,2,18.3
3.82E-05,4.70E-05,1.76E-05,-1.07E-04,-6.49E-05,-5.06E-05,mod,7,2,18.4
3.42E-05,4.54E-05,1.35E-05,-1.27E-04,-8.59E-05,-7.69E-05,mod,7,2,18.5
3.04E-05,4.43E-05,1.07E-05,-1.33E-04,-9.74E-05,-8.85E-05,mod,7,2,18.6
2.86E-05,4.17E-05,9.24E-06,-1.26E-04,-9.68E-05,-7.97E-05,mod,7,2,18.7
2.92E-05,3.71E-05,8.64E-06,-1.17E-04,-8.89E-05,-6.03E-05,mod,7,2,18.8
3.10E-05,3.23E-05,8.56E-06,-1.14E-04,-8.55E-05,-5.06E-05,mod,7,2,18.9
3.18E-05,3.07E-05,9.20E-06,-1.25E-04,-9.74E-05,-6.56E-05,mod,7,2,19
3.07E-05,3.36E-05,1.06E-05,-1.47E-04,-1.27E-04,-1.02E-04,mod,7,2,19.1
2.83E-05,3.87E-05,1.19E-05,-1.74E-04,-1.64E-04,-1.41E-04,mod,7,2,19.2
2.63E-05,4.23E-05,1.16E-05,-1.96E-04,-1.96E-04,-1.59E-04,mod,7,2,19.3
2.55E-05,4.25E-05,8.74E-06,-2.03E-04,-2.14E-04,-1.47E-04,mod,7,2,19.4
2.56E-05,4.09E-05,4.46E-06,-1.90E-04,-2.14E-04,-1.17E-04,mod,7,2,19.5
2.56E-05,4.07E-05,1.18E-06,-1.62E-04,-2.05E-04,-8.62E-05,mod,7,2,19.6
2.48E-05,4.30E-05,9.69E-07,-1.30E-04,-1.94E-04,-7.13E-05,mod,7,2,19.7
2.34E-05,4.61E-05,3.91E-06,-1.06E-04,-1.87E-04,-7.39E-05,mod,7,2,19.8
2.21E-05,4.72E-05,8.20E-06,-9.90E-05,-1.85E-04,-8.42E-05,mod,7,2,19.9
2.15E-05,4.53E-05,1.18E-05,-1.05E-04,-1.84E-04,-8.84E-05,mod,7,2,20
2.25E-05,4.26E-05,1.41E-05,-1.11E-04,-1.73E-04,-7.78E-05,mod,7,2,20.1
2.60E-05,4.19E-05,1.64E-05,-1.03E-04,-1.45E-04,-5.29E-05,mod,7,2,20.2
3.20E-05,4.47E-05,2.10E-05,-7.83E-05,-9.87E-05,-2.18E-05,mod,7,2,20.3
3.91E-05,5.03E-05,2.91E-05,-4.42E-05,-4.58E-05,5.73E-06,mod,7,2,20.4
4.51E-05,5.70E-05,4.03E-05,-1.78E-05,-5.09E-06,2.37E-05,mod,7,2,20.5
4.87E-05,6.36E-05,5.23E-05,-1.19E-05,1.07E-05,3.31E-05,mod,7,2,20.6
5.09E-05,6.92E-05,6.24E-05,-2.54E-05,4.05E-06,3.91E-05,mod,7,2,20.7
5.44E-05,7.31E-05,6.89E-05,-4.44E-05,-9.53E-06,4.68E-05,mod,7,2,20.8
6.09E-05,7.48E-05,7.18E-05,-5.17E-05,-1.33E-05,5.85E-05,mod,7,2,20.9
6.96E-05,7.51E-05,7.28E-05,-3.80E-05,-7.85E-07,7.49E-05,mod,7,2,21
7.76E-05,7.63E-05,7.40E-05,-6.42E-06,2.23E-05,9.71E-05,mod,7,2,21.1
8.31E-05,8.11E-05,7.71E-05,3.25E-05,4.63E-05,1.26E-04,mod,7,2,21.2
8.70E-05,9.02E-05,8.23E-05,6.94E-05,6.62E-05,1.61E-04,mod,7,2,21.3
9.21E-05,1.02E-04,8.88E-05,1.01E-04,8.33E-05,1.94E-04,mod,7,2,21.4
1.01E-04,1.13E-04,9.50E-05,1.29E-04,1.02E-04,2.19E-04,mod,7,2,21.5
1.12E-04,1.21E-04,9.94E-05,1.56E-04,1.22E-04,2.35E-04,mod,7,2,21.6
1.24E-04,1.28E-04,1.02E-04,1.81E-04,1.45E-04,2.47E-04,mod,7,2,21.7
1.34E-04,1.35E-04,1.04E-04,2.04E-04,1.67E-04,2.62E-04,mod,7,2,21.8
1.42E-04,1.46E-04,1.08E-04,2.25E-04,1.88E-04,2.78E-04,mod,7,2,21.9
1.48E-04,1.58E-04,1.14E-04,2.43E-04,2.06E-04,2.87E-04,mod,7,2,22
1.53E-04,1.67E-04,1.23E-04,2.57E-04,2.20E-04,2.80E-04,mod,7,2,22.1
1.58E-04,1.67E-04,1.30E-04,2.64E-04,2.28E-04,2.53E-04,mod,7,2,22.2
1.59E-04,1.59E-04,1.30E-04,2.56E-04,2.26E-04,2.15E-04,mod,7,2,22.3
1.56E-04,1.46E-04,1.24E-04,2.31E-04,2.12E-04,1.75E-04,mod,7,2,22.4
1.50E-04,1.34E-04,1.14E-04,1.94E-04,1.86E-04,1.38E-04,mod,7,2,22.5
1.43E-04,1.26E-04,1.06E-04,1.56E-04,1.53E-04,1.04E-04,mod,7,2,22.6
1.38E-04,1.20E-04,1.04E-04,1.30E-04,1.24E-04,6.98E-05,mod,7,2,22.7
1.35E-04,1.14E-04,1.07E-04,1.19E-04,1.11E-04,3.67E-05,mod,7,2,22.8
1.31E-04,1.05E-04,1.10E-04,1.21E-04,1.14E-04,9.22E-06,mod,7,2,22.9
1.27E-04,9.50E-05,1.11E-04,1.24E-04,1.22E-04,-1.12E-05,mod,7,2,23
1.22E-04,8.94E-05,1.10E-04,1.20E-04,1.16E-04,-2.90E-05,mod,7,2,23.1
1.20E-04,9.11E-05,1.09E-04,1.00E-04,8.65E-05,-5.16E-05,mod,7,2,23.2
1.21E-04,9.84E-05,1.10E-04,6.82E-05,4.07E-05,-8.23E-05,mod,7,2,23.3
1.26E-04,1.06E-04,1.14E-04,3.40E-05,1.42E-06,-1.16E-04,mod,7,2,23.4
1.30E-04,1.08E-04,1.18E-04,1.00E-05,-1.28E-05,-1.42E-04,mod,7,2,23.5
1.32E-04,1.06E-04,1.20E-04,4.31E-06,-2.17E-06,-1.48E-04,mod,7,2,23.6
1.32E-04,1.04E-04,1.18E-04,1.46E-05,1.54E-05,-1.31E-04,mod,7,2,23.7
1.32E-04,1.05E-04,1.14E-04,2.84E-05,2.03E-05,-9.84E-05,mod,7,2,23.8
1.34E-04,1.08E-04,1.09E-04,3.10E-05,5.90E-06,-6.40E-05,mod,7,2,23.9
1.38E-04,1.11E-04,1.05E-04,1.55E-05,-1.86E-05,-4.16E-05,mod,7,2,24
1.40E-04,1.11E-04,1.01E-04,-1.11E-05,-3.88E-05,-3.52E-05,mod,7,2,24.1
1.39E-04,1.08E-04,9.92E-05,-3.23E-05,-4.55E-05,-3.46E-05,mod,7,2,24.2
1.37E-04,1.03E-04,9.81E-05,-3.39E-05,-3.71E-05,-2.32E-05,mod,7,2,24.3
1.39E-04,9.96E-05,9.78E-05,-1.41E-05,-1.54E-05,9.56E-06,mod,7,2,24.4
1.43E-04,9.65E-05,9.75E-05,1.45E-05,1.68E-05,5.72E-05,mod,7,2,24.5
1.49E-04,9.37E-05,9.67E-05,3.33E-05,5.29E-05,9.91E-05,mod,7,2,24.6
1.52E-04,9.21E-05,9.54E-05,3.01E-05,8.19E-05,1.16E-04,mod,7,2,24.7
1.50E-04,9.28E-05,9.35E-05,7.79E-06,9.46E-05,1.05E-04,mod,7,2,24.8
1.44E-04,9.60E-05,9.03E-05,-1.78E-05,9.22E-05,8.32E-05,mod,7,2,24.9
1.40E-04,1.00E-04,8.48E-05,-2.88E-05,8.75E-05,7.48E-05,mod,7,2,25
1.38E-04,1.04E-04,7.72E-05,-1.78E-05,9.51E-05,9.25E-05,mod,7,2,25.1
1.39E-04,1.06E-04,6.91E-05,7.82E-06,1.19E-04,1.31E-04,mod,7,2,25.2
1.39E-04,1.10E-04,6.36E-05,3.17E-05,1.48E-04,1.74E-04,mod,7,2,25.3
1.38E-04,1.16E-04,6.23E-05,4.11E-05,1.68E-04,2.07E-04,mod,7,2,25.4
1.38E-04,1.24E-04,6.40E-05,3.62E-05,1.73E-04,2.27E-04,mod,7,2,25.5
1.38E-04,1.29E-04,6.57E-05,2.96E-05,1.68E-04,2.41E-04,mod,7,2,25.6
1.40E-04,1.31E-04,6.51E-05,3.64E-05,1.68E-04,2.56E-04,mod,7,2,25.7
1.41E-04,1.32E-04,6.33E-05,6.29E-05,1.80E-04,2.78E-04,mod,7,2,25.8
1.41E-04,1.34E-04,6.46E-05,1.04E-04,2.04E-04,3.07E-04,mod,7,2,25.9
1.45E-04,1.40E-04,7.26E-05,1.48E-04,2.35E-04,3.44E-04,mod,7,2,26
1.53E-04,1.47E-04,8.70E-05,1.87E-04,2.71E-04,3.84E-04,mod,7,2,26.1
1.62E-04,1.51E-04,1.03E-04,2.18E-04,3.05E-04,4.19E-04,mod,7,2,26.2
1.70E-04,1.53E-04,1.15E-04,2.41E-04,3.34E-04,4.40E-04,mod,7,2,26.3
1.72E-04,1.53E-04,1.19E-04,2.60E-04,3.53E-04,4.46E-04,mod,7,2,26.4
1.71E-04,1.54E-04,1.19E-04,2.79E-04,3.61E-04,4.47E-04,mod,7,2,26.5
1.72E-04,1.59E-04,1.19E-04,3.01E-04,3.67E-04,4.57E-04,mod,7,2,26.6
1.80E-04,1.66E-04,1.24E-04,3.30E-04,3.81E-04,4.88E-04,mod,7,2,26.7
1.91E-04,1.75E-04,1.33E-04,3.63E-04,4.09E-04,5.36E-04,mod,7,2,26.8
2.03E-04,1.85E-04,1.41E-04,3.93E-04,4.41E-04,5.84E-04,mod,7,2,26.9
2.11E-04,1.92E-04,1.44E-04,4.11E-04,4.64E-04,6.13E-04,mod,7,2,27
2.16E-04,1.94E-04,1.42E-04,4.12E-04,4.68E-04,6.15E-04,mod,7,2,27.1
2.19E-04,1.92E-04,1.37E-04,4.03E-04,4.59E-04,5.97E-04,mod,7,2,27.2
2.24E-04,1.88E-04,1.35E-04,3.95E-04,4.47E-04,5.76E-04,mod,7,2,27.3
2.29E-04,1.85E-04,1.38E-04,3.95E-04,4.42E-04,5.64E-04,mod,7,2,27.4
2.32E-04,1.85E-04,1.46E-04,4.04E-04,4.42E-04,5.65E-04,mod,7,2,27.5
2.31E-04,1.87E-04,1.51E-04,4.15E-04,4.41E-04,5.69E-04,mod,7,2,27.6
2.27E-04,1.86E-04,1.52E-04,4.22E-04,4.34E-04,5.64E-04,mod,7,2,27.7
2.21E-04,1.79E-04,1.49E-04,4.21E-04,4.20E-04,5.42E-04,mod,7,2,27.8
2.18E-04,1.68E-04,1.46E-04,4.07E-04,4.01E-04,5.05E-04,mod,7,2,27.9
2.16E-04,1.58E-04,1.45E-04,3.81E-04,3.79E-04,4.64E-04,mod,7,2,28
2.14E-04,1.53E-04,1.48E-04,3.45E-04,3.53E-04,4.31E-04,mod,7,2,28.1
2.10E-04,1.54E-04,1.51E-04,3.09E-04,3.27E-04,4.13E-04,mod,7,2,28.2
2.05E-04,1.58E-04,1.51E-04,2.85E-04,3.09E-04,4.09E-04,mod,7,2,28.3
1.99E-04,1.59E-04,1.51E-04,2.81E-04,3.08E-04,4.12E-04,mod,7,2,28.4
1.96E-04,1.56E-04,1.49E-04,2.89E-04,3.23E-04,4.12E-04,mod,7,2,28.5
1.97E-04,1.52E-04,1.48E-04,2.95E-04,3.40E-04,4.01E-04,mod,7,2,28.6
2.00E-04,1.50E-04,1.47E-04,2.87E-04,3.42E-04,3.80E-04,mod,7,2,28.7
2.03E-04,1.51E-04,1.44E-04,2.63E-04,3.24E-04,3.56E-04,mod,7,2,28.8
2.01E-04,1.54E-04,1.42E-04,2.37E-04,2.93E-04,3.38E-04,mod,7,2,28.9
1.96E-04,1.55E-04,1.41E-04,2.26E-04,2.66E-04,3.30E-04,mod,7,2,29
1.89E-04,1.54E-04,1.42E-04,2.34E-04,2.55E-04,3.32E-04,mod,7,2,29.1
1.87E-04,1.54E-04,1.43E-04,2.55E-04,2.58E-04,3.40E-04,mod,7,2,29.2
1.90E-04,1.55E-04,1.43E-04,2.77E-04,2.70E-04,3.49E-04,mod,7,2,29.3
1.95E-04,1.59E-04,1.40E-04,2.93E-04,2.80E-04,3.55E-04,mod,7,2,29.4
1.99E-04,1.64E-04,1.35E-04,3.02E-04,2.84E-04,3.59E-04,mod,7,2,29.5
1.98E-04,1.68E-04,1.31E-04,3.07E-04,2.83E-04,3.62E-04,mod,7,2,29.6
1.94E-04,1.71E-04,1.30E-04,3.13E-04,2.79E-04,3.66E-04,mod,7,2,29.7
1.88E-04,1.71E-04,1.31E-04,3.19E-04,2.77E-04,3.70E-04,mod,7,2,29.8
1.83E-04,1.70E-04,1.32E-04,3.27E-04,2.84E-04,3.73E-04,mod,7,2,29.9
1.79E-04,1.70E-04,1.29E-04,3.39E-04,3.05E-04,3.77E-04,mod,7,2,30
1.75E-04,1.70E-04,1.25E-04,3.57E-04,3.40E-04,3.88E-04,mod,7,2,30.1
1.72E-04,1.71E-04,1.20E-04,3.80E-04,3.80E-04,4.10E-04,mod,7,2,30.2
1.68E-04,1.73E-04,1.17E-04,4.02E-04,4.11E-04,4.41E-04,mod,7,2,30.3
1.65E-04,1.74E-04,1.18E-04,4.18E-04,4.27E-04,4.73E-04,mod,7,2,30.4
1.60E-04,1.74E-04,1.22E-04,4.24E-04,4.32E-04,4.96E-04,mod,7,2,30.5
1.56E-04,1.71E-04,1.27E-04,4.21E-04,4.37E-04,5.05E-04,mod,7,2,30.6
1.53E-04,1.67E-04,1.30E-04,4.14E-04,4.51E-04,5.10E-04,mod,7,2,30.7
1.52E-04,1.62E-04,1.27E-04,4.08E-04,4.77E-04,5.27E-04,mod,7,2,30.8
1.53E-04,1.59E-04,1.18E-04,4.10E-04,5.06E-04,5.65E-04,mod,7,2,30.9
1.54E-04,1.56E-04,1.09E-04,4.24E-04,5.31E-04,6.18E-04,mod,7,2,31
1.52E-04,1.52E-04,1.04E-04,4.47E-04,5.50E-04,6.68E-04,mod,7,2,31.1
1.47E-04,1.47E-04,1.02E-04,4.72E-04,5.64E-04,6.99E-04,mod,7,2,31.2
1.41E-04,1.39E-04,1.02E-04,4.88E-04,5.77E-04,7.07E-04,mod,7,2,31.3
1.38E-04,1.30E-04,9.89E-05,4.87E-04,5.89E-04,7.01E-04,mod,7,2,31.4
1.37E-04,1.21E-04,9.16E-05,4.75E-04,5.99E-04,6.95E-04,mod,7,2,31.5
1.37E-04,1.15E-04,8.43E-05,4.68E-04,6.09E-04,6.97E-04,mod,7,2,31.6
1.36E-04,1.12E-04,8.25E-05,4.78E-04,6.25E-04,7.08E-04,mod,7,2,31.7
1.35E-04,1.12E-04,8.79E-05,5.08E-04,6.54E-04,7.25E-04,mod,7,2,31.8
1.35E-04,1.14E-04,9.70E-05,5.47E-04,6.94E-04,7.45E-04,mod,7,2,31.9
1.39E-04,1.16E-04,1.05E-04,5.76E-04,7.34E-04,7.61E-04,mod,7,2,32
1.45E-04,1.19E-04,1.08E-04,5.82E-04,7.58E-04,7.67E-04,mod,7,2,32.1
1.50E-04,1.21E-04,1.09E-04,5.69E-04,7.56E-04,7.61E-04,mod,7,2,32.2
1.54E-04,1.25E-04,1.11E-04,5.50E-04,7.37E-04,7.51E-04,mod,7,2,32.3
1.57E-04,1.28E-04,1.16E-04,5.44E-04,7.20E-04,7.52E-04,mod,7,2,32.4
1.59E-04,1.33E-04,1.21E-04,5.62E-04,7.22E-04,7.75E-04,mod,7,2,32.5
1.62E-04,1.37E-04,1.24E-04,5.99E-04,7.46E-04,8.16E-04,mod,7,2,32.6
1.65E-04,1.41E-04,1.24E-04,6.42E-04,7.75E-04,8.56E-04,mod,7,2,32.7
1.66E-04,1.45E-04,1.21E-04,6.71E-04,7.88E-04,8.76E-04,mod,7,2,32.8
1.66E-04,1.47E-04,1.17E-04,6.78E-04,7.74E-04,8.74E-04,mod,7,2,32.9
1.65E-04,1.48E-04,1.13E-04,6.65E-04,7.43E-04,8.63E-04,mod,7,2,33
1.65E-04,1.46E-04,1.08E-04,6.49E-04,7.17E-04,8.60E-04,mod,7,2,33.1
1.63E-04,1.42E-04,1.04E-04,6.46E-04,7.14E-04,8.69E-04,mod,7,2,33.2
1.60E-04,1.40E-04,1.01E-04,6.61E-04,7.35E-04,8.82E-04,mod,7,2,33.3
1.54E-04,1.39E-04,9.91E-05,6.85E-04,7.64E-04,8.85E-04,mod,7,2,33.4
1.49E-04,1.40E-04,9.72E-05,6.95E-04,7.78E-04,8.75E-04,mod,7,2,33.5
1.45E-04,1.41E-04,9.37E-05,6.78E-04,7.67E-04,8.57E-04,mod,7,2,33.6
1.44E-04,1.42E-04,8.88E-05,6.35E-04,7.34E-04,8.36E-04,mod,7,2,33.7
1.43E-04,1.43E-04,8.44E-05,5.85E-04,6.95E-04,8.09E-04,mod,7,2,33.8
1.41E-04,1.45E-04,8.27E-05,5.49E-04,6.64E-04,7.74E-04,mod,7,2,33.9
1.37E-04,1.49E-04,8.39E-05,5.35E-04,6.49E-04,7.35E-04,mod,7,2,34
1.34E-04,1.52E-04,8.52E-05,5.37E-04,6.48E-04,7.03E-04,mod,7,2,34.1
1.33E-04,1.53E-04,8.29E-05,5.43E-04,6.54E-04,6.89E-04,mod,7,2,34.2
1.32E-04,1.51E-04,7.54E-05,5.44E-04,6.58E-04,6.92E-04,mod,7,2,34.3
1.32E-04,1.47E-04,6.53E-05,5.40E-04,6.54E-04,6.98E-04,mod,7,2,34.4
1.29E-04,1.42E-04,5.69E-05,5.31E-04,6.40E-04,6.89E-04,mod,7,2,34.5
1.26E-04,1.38E-04,5.29E-05,5.20E-04,6.20E-04,6.63E-04,mod,7,2,34.6
1.24E-04,1.33E-04,5.21E-05,5.11E-04,6.01E-04,6.33E-04,mod,7,2,34.7
1.24E-04,1.26E-04,5.14E-05,5.06E-04,5.92E-04,6.17E-04,mod,7,2,34.8
1.25E-04,1.17E-04,4.87E-05,5.12E-04,5.98E-04,6.25E-04,mod,7,2,34.9
1.27E-04,1.08E-04,4.56E-05,5.30E-04,6.15E-04,6.49E-04,mod,7,2,35
1.28E-04,1.02E-04,4.53E-05,5.52E-04,6.29E-04,6.71E-04,mod,7,2,35.1
1.29E-04,1.02E-04,4.94E-05,5.66E-04,6.30E-04,6.77E-04,mod,7,2,35.2
1.29E-04,1.04E-04,5.55E-05,5.64E-04,6.11E-04,6.63E-04,mod,7,2,35.3
1.29E-04,1.08E-04,6.00E-05,5.48E-04,5.81E-04,6.42E-04,mod,7,2,35.4
1.30E-04,1.10E-04,6.14E-05,5.30E-04,5.55E-04,6.27E-04,mod,7,2,35.5
1.32E-04,1.11E-04,6.26E-05,5.25E-04,5.49E-04,6.29E-04,mod,7,2,35.6
1.36E-04,1.13E-04,6.73E-05,5.39E-04,5.66E-04,6.49E-04,mod,7,2,35.7
1.41E-04,1.17E-04,7.62E-05,5.71E-04,5.99E-04,6.78E-04,mod,7,2,35.8
1.46E-04,1.22E-04,8.50E-05,6.06E-04,6.31E-04,7.04E-04,mod,7,2,35.9
1.50E-04,1.26E-04,8.88E-05,6.28E-04,6.53E-04,7.19E-04,mod,7,2,36
1.52E-04,1.30E-04,8.62E-05,6.31E-04,6.61E-04,7.21E-04,mod,7,2,36.1
1.53E-04,1.33E-04,8.13E-05,6.19E-04,6.60E-04,7.17E-04,mod,7,2,36.2
1.54E-04,1.36E-04,7.90E-05,6.09E-04,6.59E-04,7.16E-04,mod,7,2,36.3
1.54E-04,1.40E-04,8.08E-05,6.13E-04,6.63E-04,7.22E-04,mod,7,2,36.4
1.56E-04,1.44E-04,8.36E-05,6.33E-04,6.72E-04,7.35E-04,mod,7,2,36.5
1.58E-04,1.48E-04,8.33E-05,6.58E-04,6.84E-04,7.48E-04,mod,7,2,36.6
1.60E-04,1.52E-04,7.88E-05,6.74E-04,6.96E-04,7.55E-04,mod,7,2,36.7
1.60E-04,1.53E-04,7.26E-05,6.76E-04,7.01E-04,7.55E-04,mod,7,2,36.8
1.58E-04,1.52E-04,6.82E-05,6.67E-04,6.95E-04,7.52E-04,mod,7,2,36.9
1.53E-04,1.50E-04,6.62E-05,6.60E-04,6.73E-04,7.52E-04,mod,7,2,37
1.48E-04,1.48E-04,6.53E-05,6.59E-04,6.43E-04,7.54E-04,mod,7,2,37.1
1.46E-04,1.47E-04,6.44E-05,6.62E-04,6.15E-04,7.51E-04,mod,7,2,37.2
1.48E-04,1.46E-04,6.42E-05,6.62E-04,6.00E-04,7.38E-04,mod,7,2,37.3
1.50E-04,1.43E-04,6.59E-05,6.58E-04,6.00E-04,7.19E-04,mod,7,2,37.4
1.50E-04,1.36E-04,6.93E-05,6.56E-04,6.07E-04,7.03E-04,mod,7,2,37.5
1.46E-04,1.27E-04,7.23E-05,6.59E-04,6.09E-04,6.99E-04,mod,7,2,37.6
1.41E-04,1.19E-04,7.28E-05,6.63E-04,5.99E-04,7.03E-04,mod,7,2,37.7
1.39E-04,1.16E-04,7.08E-05,6.57E-04,5.80E-04,7.03E-04,mod,7,2,37.8
1.41E-04,1.15E-04,6.85E-05,6.34E-04,5.59E-04,6.83E-04,mod,7,2,37.9
1.45E-04,1.15E-04,6.83E-05,5.99E-04,5.42E-04,6.39E-04,mod,7,2,38
1.46E-04,1.11E-04,7.09E-05,5.63E-04,5.29E-04,5.86E-04,mod,7,2,38.1
1.44E-04,1.06E-04,7.48E-05,5.38E-04,5.17E-04,5.45E-04,mod,7,2,38.2
1.41E-04,9.99E-05,7.78E-05,5.26E-04,5.07E-04,5.31E-04,mod,7,2,38.3
1.39E-04,9.70E-05,7.81E-05,5.17E-04,5.00E-04,5.40E-04,mod,7,2,38.4
1.40E-04,9.71E-05,7.60E-05,5.01E-04,4.98E-04,5.53E-04,mod,7,2,38.5
1.42E-04,9.83E-05,7.35E-05,4.75E-04,4.98E-04,5.49E-04,mod,7,2,38.6
1.43E-04,9.86E-05,7.35E-05,4.43E-04,4.92E-04,5.22E-04,mod,7,2,38.7
1.40E-04,9.82E-05,7.69E-05,4.12E-04,4.72E-04,4.85E-04,mod,7,2,38.8
1.35E-04,9.91E-05,8.24E-05,3.90E-04,4.44E-04,4.63E-04,mod,7,2,38.9
1.31E-04,1.03E-04,8.67E-05,3.81E-04,4.23E-04,4.73E-04,mod,7,2,39
1.31E-04,1.08E-04,8.79E-05,3.85E-04,4.23E-04,5.12E-04,mod,7,2,39.1
1.34E-04,1.13E-04,8.73E-05,3.97E-04,4.45E-04,5.59E-04,mod,7,2,39.2
1.41E-04,1.15E-04,8.86E-05,4.11E-04,4.78E-04,5.92E-04,mod,7,2,39.3
1.46E-04,1.15E-04,9.43E-05,4.21E-04,5.01E-04,6.03E-04,mod,7,2,39.4
1.49E-04,1.15E-04,1.02E-04,4.25E-04,5.01E-04,6.01E-04,mod,7,2,39.5
1.49E-04,1.16E-04,1.07E-04,4.25E-04,4.83E-04,6.06E-04,mod,7,2,39.6
1.49E-04,1.17E-04,1.04E-04,4.25E-04,4.65E-04,6.28E-04,mod,7,2,39.7
1.49E-04,1.17E-04,9.42E-05,4.28E-04,4.64E-04,6.63E-04,mod,7,2,39.8
1.50E-04,1.14E-04,8.20E-05,4.35E-04,4.87E-04,6.98E-04,mod,7,2,39.9
1.49E-04,1.08E-04,7.32E-05,4.47E-04,5.24E-04,7.22E-04,mod,7,2,40
1.44E-04,1.03E-04,6.93E-05,4.61E-04,5.58E-04,7.33E-04,mod,7,2,40.1
1.36E-04,1.00E-04,6.77E-05,4.74E-04,5.75E-04,7.37E-04,mod,7,2,40.2
1.29E-04,1.02E-04,6.40E-05,4.83E-04,5.75E-04,7.39E-04,mod,7,2,40.3
1.25E-04,1.05E-04,5.69E-05,4.88E-04,5.69E-04,7.41E-04,mod,7,2,40.4
1.25E-04,1.07E-04,4.86E-05,4.90E-04,5.69E-04,7.43E-04,mod,7,2,40.5
1.27E-04,1.07E-04,4.38E-05,4.96E-04,5.82E-04,7.45E-04,mod,7,2,40.6
1.28E-04,1.07E-04,4.59E-05,5.09E-04,6.10E-04,7.52E-04,mod,7,2,40.7
1.29E-04,1.10E-04,5.51E-05,5.31E-04,6.42E-04,7.67E-04,mod,7,2,40.8
1.34E-04,1.16E-04,6.74E-05,5.55E-04,6.70E-04,7.87E-04,mod,7,2,40.9
1.44E-04,1.25E-04,7.67E-05,5.77E-04,6.88E-04,8.06E-04,mod,7,2,41
1.58E-04,1.32E-04,7.86E-05,5.89E-04,6.96E-04,8.15E-04,mod,7,2,41.1
1.69E-04,1.34E-04,7.34E-05,5.93E-04,7.01E-04,8.14E-04,mod,7,2,41.2
1.74E-04,1.34E-04,6.60E-05,5.93E-04,7.10E-04,8.15E-04,mod,7,2,41.3
1.75E-04,1.33E-04,6.24E-05,5.95E-04,7.26E-04,8.28E-04,mod,7,2,41.4
1.76E-04,1.36E-04,6.43E-05,6.08E-04,7.51E-04,8.61E-04,mod,7,2,41.5
1.80E-04,1.44E-04,6.79E-05,6.31E-04,7.79E-04,9.08E-04,mod,7,2,41.6
1.85E-04,1.53E-04,6.75E-05,6.63E-04,8.07E-04,9.55E-04,mod,7,2,41.7
1.89E-04,1.60E-04,6.18E-05,6.93E-04,8.31E-04,9.86E-04,mod,7,2,41.8
1.89E-04,1.62E-04,5.60E-05,7.14E-04,8.47E-04,9.96E-04,mod,7,2,41.9
1.87E-04,1.57E-04,5.72E-05,7.24E-04,8.54E-04,9.89E-04,mod,7,2,42
1.84E-04,1.49E-04,6.77E-05,7.26E-04,8.50E-04,9.78E-04,mod,7,2,42.1
1.83E-04,1.43E-04,8.18E-05,7.26E-04,8.41E-04,9.75E-04,mod,7,2,42.2
1.84E-04,1.41E-04,9.08E-05,7.30E-04,8.33E-04,9.84E-04,mod,7,2,42.3
1.87E-04,1.44E-04,9.03E-05,7.35E-04,8.33E-04,9.99E-04,mod,7,2,42.4
1.91E-04,1.47E-04,8.43E-05,7.38E-04,8.40E-04,1.01E-03,mod,7,2,42.5
1.94E-04,1.46E-04,8.06E-05,7.38E-04,8.50E-04,1.00E-03,mod,7,2,42.6
1.94E-04,1.41E-04,8.38E-05,7.35E-04,8.55E-04,9.87E-04,mod,7,2,42.7
1.93E-04,1.31E-04,9.05E-05,7.31E-04,8.55E-04,9.68E-04,mod,7,2,42.8
1.91E-04,1.22E-04,9.34E-05,7.27E-04,8.54E-04,9.58E-04,mod,7,2,42.9
1.89E-04,1.17E-04,8.82E-05,7.21E-04,8.57E-04,9.63E-04,mod,7,2,43
1.89E-04,1.18E-04,7.80E-05,7.17E-04,8.65E-04,9.80E-04,mod,7,2,43.1
1.90E-04,1.23E-04,7.04E-05,7.18E-04,8.74E-04,1.00E-03,mod,7,2,43.2
1.92E-04,1.29E-04,7.11E-05,7.30E-04,8.82E-04,1.01E-03,mod,7,2,43.3
1.93E-04,1.31E-04,7.93E-05,7.52E-04,8.91E-04,1.02E-03,mod,7,2,43.4
1.94E-04,1.27E-04,8.95E-05,7.75E-04,9.03E-04,1.01E-03,mod,7,2,43.5
1.94E-04,1.20E-04,9.70E-05,7.89E-04,9.14E-04,1.00E-03,mod,7,2,43.6
1.93E-04,1.15E-04,1.01E-04,7.91E-04,9.14E-04,9.81E-04,mod,7,2,43.7
1.90E-04,1.16E-04,1.04E-04,7.86E-04,8.98E-04,9.59E-04,mod,7,2,43.8
1.87E-04,1.25E-04,1.08E-04,7.84E-04,8.73E-04,9.43E-04,mod,7,2,43.9
1.84E-04,1.36E-04,1.11E-04,7.94E-04,8.58E-04,9.43E-04,mod,7,2,44
1.83E-04,1.44E-04,1.10E-04,8.17E-04,8.71E-04,9.64E-04,mod,7,2,44.1
